FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
05/03/2020;1111X;SANTANDER;CANTABRIA;52;14.3;15.2;9.5;23:30;19.1;5:00;29;11.1;25.6;12:10;4.2;1007.3;19;994.9;5
06/03/2020;1111X;SANTANDER;CANTABRIA;52;9.1;4.0;7.1;6:30;11.1;22:30;30;15.0;31.4;6:20;3.9;1019.0;Varias;1004.0;3
07/03/2020;1111X;SANTANDER;CANTABRIA;52;11.6;1.2;8.8;23:59;14.5;14:00;27;4.4;14.7;0:40;4.7;1021.6;11;1017.5;24
08/03/2020;1111X;SANTANDER;CANTABRIA;52;13.0;1.2;8.2;2:40;17.8;13:40;32;5.0;16.4;21:40;1.5;1019.8;23;1015.4;13
09/03/2020;1111X;SANTANDER;CANTABRIA;52;12.2;Ip;11.0;22:30;13.5;11:40;30;6.9;15.3;0:30;3.4;1022.9;11;1019.3;Varias
10/03/2020;1111X;SANTANDER;CANTABRIA;52;11.9;0.0;9.1;7:00;14.7;17:20;17;2.5;5.6;22:50;8.9;1020.5;Varias;1018.7;6
11/03/2020;1111X;SANTANDER;CANTABRIA;52;13.1;0.0;10.5;5:50;15.7;12:00;8;3.6;8.3;11:00;11.0;1019.5;0;1014.8;16
12/03/2020;1111X;SANTANDER;CANTABRIA;52;12.4;3.6;10.6;20:40;14.2;11:40;34;2.2;10.6;14:40;0.0;1019.2;24;1015.7;5
13/03/2020;1111X;SANTANDER;CANTABRIA;52;11.0;0.0;8.3;22:00;13.8;12:40;9;5.3;9.4;11:00;8.5;1019.2;0;1015.8;18
14/03/2020;1111X;SANTANDER;CANTABRIA;52;10.4;0.0;7.3;2:10;13.5;13:00;9;3.3;8.6;16:50;11.3;1018.1;Varias;1010.4;24
15/03/2020;1111X;SANTANDER;CANTABRIA;52;11.4;16.6;8.1;4:00;14.8;13:40;30;5.6;15.0;18:20;4.6;1010.4;0;1005.4;6
16/03/2020;1111X;SANTANDER;CANTABRIA;52;9.4;3.0;7.0;4:10;11.8;Varias;35;7.8;15.3;6:20;0.0;1020.7;22;1008.8;1
17/03/2020;1111X;SANTANDER;CANTABRIA;52;11.6;Ip;9.5;6:50;13.8;14:20;9;3.6;9.2;16:40;4.6;1023.4;12;1020.4;Varias
18/03/2020;1111X;SANTANDER;CANTABRIA;52;11.9;0.0;10.1;2:10;13.7;13:10;27;1.9;5.0;10:20;4.6;1020.6;0;1015.5;24
19/03/2020;1111X;SANTANDER;CANTABRIA;52;12.0;0.0;11.1;7:20;12.8;12:40;4;2.5;4.7;17:30;0.0;1015.5;0;1008.6;24
20/03/2020;1111X;SANTANDER;CANTABRIA;52;12.8;0.0;9.9;5:50;15.6;11:40;26;2.8;6.9;17:50;3.9;1008.6;0;1005.1;24
21/03/2020;1111X;SANTANDER;CANTABRIA;52;14.1;0.0;10.8;6:50;17.4;13:50;9;3.1;8.3;15:30;9.7;1005.1;Varias;1001.9;16
22/03/2020;1111X;SANTANDER;CANTABRIA;52;13.2;0.0;11.4;4:00;15.1;11:40;28;3.9;7.5;9:10;7.0;1010.7;Varias;1005.1;Varias
23/03/2020;1111X;SANTANDER;CANTABRIA;52;13.3;0.0;11.3;5:30;15.3;11:50;9;5.3;11.4;17:20;7.1;1012.8;9;1010.3;3
24/03/2020;1111X;SANTANDER;CANTABRIA;52;13.2;0.0;9.7;6:10;16.6;11:00;9;5.0;12.2;16:00;11.5;1012.3;9;1009.6;17
25/03/2020;1111X;SANTANDER;CANTABRIA;52;11.6;0.0;8.7;23:50;14.6;11:30;36;3.3;6.9;17:50;9.1;1010.3;Varias;1008.8;4
26/03/2020;1111X;SANTANDER;CANTABRIA;52;10.4;0.0;8.1;23:59;12.8;11:50;3;6.7;12.8;16:50;5.2;1009.8;0;1006.8;15
27/03/2020;1111X;SANTANDER;CANTABRIA;52;9.7;0.0;6.2;6:00;13.2;10:00;8;6.7;12.8;Varias;11.6;1010.6;Varias;1007.8;3
28/03/2020;1111X;SANTANDER;CANTABRIA;52;11.1;0.0;7.5;6:20;14.7;14:00;7;3.9;6.9;15:30;11.7;1015.3;24;1010.3;3
29/03/2020;1111X;SANTANDER;CANTABRIA;52;10.6;0.6;7.6;22:50;13.6;11:30;4;5.3;15.0;21:40;5.7;1017.9;22;1014.5;4
30/03/2020;1111X;SANTANDER;CANTABRIA;52;6.5;3.0;4.0;Varias;9.0;1:50;3;7.5;18.3;7:50;4.0;1017.6;0;1009.5;24
31/03/2020;1111X;SANTANDER;CANTABRIA;52;6.8;Ip;3.3;4:30;10.3;23:30;8;9.2;17.2;Varias;1.0;1009.5;0;1004.8;Varias
01/04/2020;1111X;SANTANDER;CANTABRIA;52;13.0;0.0;10.2;0:00;15.8;10:30;9;5.6;14.2;Varias;5.1;1007.3;22;1003.8;3
02/04/2020;1111X;SANTANDER;CANTABRIA;52;12.1;0.0;10.4;22:50;13.8;9:30;3;3.9;7.8;10:40;6.9;1013.6;21;1006.6;3
03/04/2020;1111X;SANTANDER;CANTABRIA;52;11.2;0.0;8.4;5:30;13.9;11:00;9;6.4;14.4;16:30;9.6;1014.0;10;1008.7;24
04/04/2020;1111X;SANTANDER;CANTABRIA;52;15.2;0.0;7.5;5:50;22.8;11:40;9;3.6;10.0;13:20;11.3;1008.7;0;1002.6;17
05/04/2020;1111X;SANTANDER;CANTABRIA;52;19.2;1.4;13.9;23:59;24.4;14:40;20;7.8;16.9;11:50;8.2;1007.8;24;1002.5;5
06/04/2020;1111X;SANTANDER;CANTABRIA;52;12.8;3.4;11.6;20:40;14.1;0:00;34;3.1;9.7;10:40;0.5;1017.1;20;1007.8;0
07/04/2020;1111X;SANTANDER;CANTABRIA;52;13.0;Ip;11.7;Varias;14.3;13:30;8;1.7;7.8;0:40;5.6;1016.9;23;1014.3;14
08/04/2020;1111X;SANTANDER;CANTABRIA;52;12.9;0.0;12.1;1:30;13.7;10:20;8;3.6;7.2;23:00;1.6;1016.7;0;1013.0;24
09/04/2020;1111X;SANTANDER;CANTABRIA;52;15.4;0.2;11.6;5:30;19.2;20:20;10;4.2;12.8;15:10;8.5;1013.0;0;1007.6;16
10/04/2020;1111X;SANTANDER;CANTABRIA;52;16.0;7.5;13.3;0:00;18.8;9:10;26;1.1;6.9;1:10;2.1;1013.7;24;1010.0;Varias
11/04/2020;1111X;SANTANDER;CANTABRIA;52;13.8;11.5;13.3;19:10;14.3;2:40;28;3.6;7.8;10:10;0.0;1014.8;11;1012.8;3
12/04/2020;1111X;SANTANDER;CANTABRIA;52;14.3;25.7;13.1;23:40;15.5;12:00;8;1.9;6.4;21:30;1.1;1014.0;0;1002.0;24
13/04/2020;1111X;SANTANDER;CANTABRIA;52;12.7;2.2;10.9;8:30;14.5;15:10;27;3.9;12.8;7:40;6.5;1006.4;24;1000.2;4
14/04/2020;1111X;SANTANDER;CANTABRIA;52;13.4;0.0;11.0;3:20;15.7;9:40;7;7.2;14.7;13:40;12.5;1007.6;Varias;1004.5;Varias
15/04/2020;1111X;SANTANDER;CANTABRIA;52;18.0;0.0;12.7;1:20;23.3;12:50;19;3.1;13.9;14:00;7.4;1005.6;24;1001.6;17
16/04/2020;1111X;SANTANDER;CANTABRIA;52;18.8;0.0;15.9;0:50;21.7;14:50;18;6.1;17.8;18:40;3.8;1005.8;Varias;1001.0;19
17/04/2020;1111X;SANTANDER;CANTABRIA;52;18.2;Ip;13.1;23:50;23.3;12:30;19;5.8;15.8;11:50;8.0;1008.3;24;1002.9;3
18/04/2020;1111X;SANTANDER;CANTABRIA;52;14.4;0.4;12.2;2:40;16.7;14:20;12;2.8;6.4;4:00;10.0;1009.8;11;1007.5;5
19/04/2020;1111X;SANTANDER;CANTABRIA;52;14.1;1.2;12.9;5:40;15.3;12:20;27;3.9;8.1;21:40;0.5;1008.3;0;1005.5;16
20/04/2020;1111X;SANTANDER;CANTABRIA;52;14.3;0.0;12.6;Varias;16.0;10:00;24;3.1;7.2;4:40;8.7;1005.6;0;1000.8;16
21/04/2020;1111X;SANTANDER;CANTABRIA;52;14.6;0.2;13.2;3:30;16.1;12:10;31;4.7;10.3;15:20;1.0;1008.0;Varias;1001.3;3
22/04/2020;1111X;SANTANDER;CANTABRIA;52;14.6;0.0;12.8;21:00;16.5;12:40;28;5.0;10.0;1:40;4.4;1013.2;Varias;1007.8;1
23/04/2020;1111X;SANTANDER;CANTABRIA;52;14.9;0.0;12.5;2:30;17.3;9:20;6;4.4;10.0;14:10;9.1;1013.2;0;1009.9;Varias
24/04/2020;1111X;SANTANDER;CANTABRIA;52;16.0;0.0;13.6;4:40;18.5;12:50;9;1.7;6.9;2:40;2.6;1009.9;0;1005.0;18
25/04/2020;1111X;SANTANDER;CANTABRIA;52;15.8;0.0;14.2;Varias;17.3;13:00;35;2.2;5.6;13:50;4.8;1005.5;0;1003.3;14
26/04/2020;1111X;SANTANDER;CANTABRIA;52;15.6;7.4;13.5;23:59;17.6;13:30;99;3.1;6.4;Varias;3.3;1005.9;10;1003.9;Varias
27/04/2020;1111X;SANTANDER;CANTABRIA;52;14.7;1.8;12.3;23:50;17.1;13:10;27;2.5;12.2;18:50;1.7;1005.9;21;1002.8;Varias
28/04/2020;1111X;SANTANDER;CANTABRIA;52;14.1;1.6;11.2;8:10;17.0;14:50;27;4.4;13.6;7:50;7.2;1009.7;21;1004.6;Varias
29/04/2020;1111X;SANTANDER;CANTABRIA;52;15.0;Ip;11.6;Varias;18.5;10:30;20;4.4;13.6;9:30;1.4;1008.2;0;1004.2;9
30/04/2020;1111X;SANTANDER;CANTABRIA;52;15.1;2.8;12.5;5:00;17.7;11:50;30;3.3;8.3;9:50;2.4;1006.5;14;1002.5;5
01/05/2020;1111X;SANTANDER;CANTABRIA;52;17.2;4.8;15.2;0:40;19.3;15:20;18;3.3;8.9;3:00;1.6;1011.0;Varias;1003.0;5
02/05/2020;1111X;SANTANDER;CANTABRIA;52;18.8;0.0;15.5;23:30;22.1;13:50;19;1.4;6.7;Varias;11.8;1014.2;Varias;1009.7;4
03/05/2020;1111X;SANTANDER;CANTABRIA;52;16.1;0.0;14.5;5:30;17.7;Varias;99;6.1;12.2;Varias;12.5;1013.8;0;1005.9;24
04/05/2020;1111X;SANTANDER;CANTABRIA;52;24.2;Ip;14.5;0:10;34.0;15:30;26;4.2;22.5;18:10;7.0;1005.9;0;995.8;15
05/05/2020;1111X;SANTANDER;CANTABRIA;52;17.2;0.0;14.9;23:50;19.5;10:10;8;5.3;11.9;16:30;12.9;1010.0;22;1005.0;2
06/05/2020;1111X;SANTANDER;CANTABRIA;52;15.8;0.0;13.5;5:10;18.1;10:00;28;3.1;6.7;8:40;11.8;1013.9;21;1009.5;0
07/05/2020;1111X;SANTANDER;CANTABRIA;52;16.6;11.2;14.6;0:30;18.5;12:30;26;3.6;11.7;20:00;7.4;1013.4;0;1005.9;22
08/05/2020;1111X;SANTANDER;CANTABRIA;52;19.9;6.6;15.3;3:10;24.5;11:10;27;5.8;14.2;5:00;7.6;1007.7;5;1003.8;17
09/05/2020;1111X;SANTANDER;CANTABRIA;52;16.2;6.2;14.9;2:00;17.6;10:20;6;3.1;7.8;4:30;0.1;1005.8;0;999.9;17
10/05/2020;1111X;SANTANDER;CANTABRIA;52;14.8;6.2;14.1;17:10;15.6;0:00;27;5.8;13.3;17:50;0.1;1000.7;21;998.0;5
11/05/2020;1111X;SANTANDER;CANTABRIA;52;14.6;0.8;11.5;22:40;17.6;12:30;27;4.4;11.7;1:40;4.9;1007.4;23;998.1;5
12/05/2020;1111X;SANTANDER;CANTABRIA;52;13.0;0.2;11.3;0:50;14.8;9:40;7;3.9;10.0;0:30;1.3;1007.2;7;1000.5;24
13/05/2020;1111X;SANTANDER;CANTABRIA;52;13.8;0.2;11.8;5:30;15.7;16:20;6;2.8;10.6;23:00;2.0;1001.7;21;998.9;4
14/05/2020;1111X;SANTANDER;CANTABRIA;52;14.6;1.8;13.2;23:59;15.9;10:40;6;5.3;9.7;Varias;0.8;1006.5;24;999.5;4
15/05/2020;1111X;SANTANDER;CANTABRIA;52;14.1;0.0;12.7;1:40;15.5;11:10;2;5.8;11.4;3:50;2.3;1015.7;22;1006.3;3
16/05/2020;1111X;SANTANDER;CANTABRIA;52;14.7;0.0;11.9;3:10;17.5;12:40;28;3.9;8.6;8:10;12.2;1019.2;24;1014.7;3
17/05/2020;1111X;SANTANDER;CANTABRIA;52;14.6;0.0;11.3;4:50;17.9;12:40;8;3.9;8.9;17:30;14.3;1019.7;11;1018.1;3
18/05/2020;1111X;SANTANDER;CANTABRIA;52;15.0;0.0;11.4;4:20;18.7;13:00;7;4.2;8.6;14:50;13.9;1019.6;11;1017.7;18
19/05/2020;1111X;SANTANDER;CANTABRIA;52;15.8;0.0;12.5;4:40;19.2;13:00;9;5.6;10.6;19:20;14.4;1018.6;0;1013.3;18
20/05/2020;1111X;SANTANDER;CANTABRIA;52;17.4;0.0;14.3;5:00;20.4;14:40;26;4.7;11.7;19:40;13.2;1016.0;23;1010.7;12
21/05/2020;1111X;SANTANDER;CANTABRIA;52;17.2;0.0;13.5;4:40;20.8;18:20;28;3.9;11.1;0:20;12.9;1015.9;0;1010.6;Varias
22/05/2020;1111X;SANTANDER;CANTABRIA;52;18.8;2.8;15.9;0:00;21.6;9:50;26;3.1;6.7;Varias;3.9;1020.9;24;1014.5;0
23/05/2020;1111X;SANTANDER;CANTABRIA;52;15.4;0.8;12.5;23:10;18.3;15:10;34;3.1;11.9;2:10;5.1;1027.2;Varias;1020.8;0
24/05/2020;1111X;SANTANDER;CANTABRIA;52;15.2;0.0;12.2;1:40;18.2;10:10;99;6.7;14.7;Varias;8.7;1026.8;0;1021.7;24
25/05/2020;1111X;SANTANDER;CANTABRIA;52;17.0;0.0;13.8;4:50;20.1;12:10;5;2.8;6.7;13:20;13.7;1024.0;21;1020.6;4
26/05/2020;1111X;SANTANDER;CANTABRIA;52;17.0;0.0;14.2;4:10;19.9;14:20;29;3.3;6.7;8:20;14.4;1023.5;0;1021.0;24
27/05/2020;1111X;SANTANDER;CANTABRIA;52;17.5;0.0;14.2;4:20;20.8;11:50;8;5.0;10.3;15:50;14.5;1021.0;0;1016.4;24
28/05/2020;1111X;SANTANDER;CANTABRIA;52;20.4;0.0;16.5;3:50;24.3;9:40;9;4.7;11.7;14:20;14.5;1016.4;0;1010.6;24
29/05/2020;1111X;SANTANDER;CANTABRIA;52;20.5;0.0;17.2;5:00;23.8;10:20;8;2.5;6.9;Varias;14.5;1010.6;0;1008.0;19
30/05/2020;1111X;SANTANDER;CANTABRIA;52;20.4;0.0;16.3;4:30;24.4;10:30;6;2.8;7.8;12:30;14.0;1008.4;0;1004.5;Varias
31/05/2020;1111X;SANTANDER;CANTABRIA;52;19.6;Ip;17.4;4:20;21.7;11:30;27;1.9;9.7;8:20;5.0;1005.4;21;1002.5;5
01/06/2020;1111X;SANTANDER;CANTABRIA;52;19.0;0.0;17.2;7:30;20.9;15:30;27;5.6;11.7;6:50;9.1;1010.2;23;1003.7;2
02/06/2020;1111X;SANTANDER;CANTABRIA;52;19.5;0.0;17.3;Varias;21.7;12:00;8;2.8;6.7;11:10;5.4;1009.7;0;1006.5;24
03/06/2020;1111X;SANTANDER;CANTABRIA;52;19.6;17.2;17.6;Varias;21.5;14:00;28;3.9;12.8;23:40;2.7;1006.5;0;1000.5;24
04/06/2020;1111X;SANTANDER;CANTABRIA;52;16.3;13.0;14.0;5:30;18.6;10:10;30;9.4;17.8;11:00;3.7;1006.8;24;998.5;Varias
05/06/2020;1111X;SANTANDER;CANTABRIA;52;16.6;Ip;14.0;5:20;19.1;13:20;31;5.8;13.9;1:50;5.5;1007.5;11;1006.3;17
06/06/2020;1111X;SANTANDER;CANTABRIA;52;16.3;1.0;13.8;23:59;18.8;13:10;29;5.0;11.1;0:20;3.1;1006.7;0;1003.8;16
07/06/2020;1111X;SANTANDER;CANTABRIA;52;14.8;8.4;12.5;5:40;17.2;13:50;34;4.4;11.4;22:30;5.6;1010.8;23;1005.6;1
08/06/2020;1111X;SANTANDER;CANTABRIA;52;15.2;3.8;12.3;0:20;18.2;14:10;28;7.2;12.8;7:00;5.4;1014.9;Varias;1009.7;3
09/06/2020;1111X;SANTANDER;CANTABRIA;52;15.6;0.4;13.3;4:30;18.0;12:50;27;4.4;9.4;9:30;7.6;1015.0;21;1013.2;3
10/06/2020;1111X;SANTANDER;CANTABRIA;52;15.7;Ip;13.3;4:10;18.1;12:50;20;2.5;6.4;0:20;1.4;1014.4;0;1006.3;24
11/06/2020;1111X;SANTANDER;CANTABRIA;52;13.8;12.4;10.8;21:50;16.9;8:50;31;5.8;15.8;9:40;0.3;1006.3;0;992.5;24
12/06/2020;1111X;SANTANDER;CANTABRIA;52;14.6;8.2;11.5;0:00;17.7;13:00;28;7.2;19.7;8:50;7.2;1001.2;24;990.7;2
13/06/2020;1111X;SANTANDER;CANTABRIA;52;16.4;Ip;13.3;1:10;19.6;11:40;26;3.9;11.1;6:50;1.7;1012.2;24;1001.0;2
14/06/2020;1111X;SANTANDER;CANTABRIA;52;17.0;Ip;14.2;5:00;19.9;10:40;33;3.6;8.1;18:00;10.1;1015.8;22;1011.7;5
15/06/2020;1111X;SANTANDER;CANTABRIA;52;17.6;1.2;15.3;5:00;20.0;11:50;34;2.2;7.5;14:00;6.6;1015.9;12;1014.4;3
16/06/2020;1111X;SANTANDER;CANTABRIA;52;16.6;2.2;14.7;4:40;18.5;15:50;28;4.2;11.4;14:30;2.4;1015.1;0;1012.4;17
17/06/2020;1111X;SANTANDER;CANTABRIA;52;16.2;1.0;13.8;23:59;18.6;11:50;27;5.6;11.9;4:50;9.5;1012.8;0;1010.9;4
18/06/2020;1111X;SANTANDER;CANTABRIA;52;16.0;0.0;13.5;0:50;18.4;16:20;28;2.8;6.7;9:20;10.4;1012.7;24;1009.4;5
19/06/2020;1111X;SANTANDER;CANTABRIA;52;17.5;0.0;15.0;23:50;20.0;12:30;2;2.2;5.3;14:40;11.2;1016.2;21;1011.8;4
20/06/2020;1111X;SANTANDER;CANTABRIA;52;18.0;0.0;14.8;0:30;21.2;13:30;99;3.3;7.5;Varias;14.6;1017.3;24;1015.5;2
21/06/2020;1111X;SANTANDER;CANTABRIA;52;19.2;0.0;16.1;3:50;22.4;15:10;28;1.9;5.3;8:30;10.6;1021.6;23;1016.5;3
22/06/2020;1111X;SANTANDER;CANTABRIA;52;19.1;0.0;17.3;23:50;20.9;11:10;8;6.7;13.1;15:20;13.0;1021.2;0;1013.3;24
23/06/2020;1111X;SANTANDER;CANTABRIA;52;19.1;0.0;16.5;4:30;21.7;15:50;10;5.3;11.4;10:10;14.7;1013.3;0;1006.8;24
24/06/2020;1111X;SANTANDER;CANTABRIA;52;19.4;0.0;17.5;5:40;21.2;14:50;28;5.8;11.4;17:00;4.0;1010.1;22;1005.9;3
25/06/2020;1111X;SANTANDER;CANTABRIA;52;18.7;2.3;17.2;20:40;20.2;10:50;26;4.4;9.7;7:30;1.0;1010.9;22;1007.0;13
26/06/2020;1111X;SANTANDER;CANTABRIA;52;17.6;Ip;16.1;3:50;19.2;18:00;12;2.2;6.7;21:00;1.3;1010.0;0;1007.5;Varias
27/06/2020;1111X;SANTANDER;CANTABRIA;52;20.0;Ip;16.4;4:10;23.6;15:10;35;2.8;8.1;15:30;8.6;1013.2;23;1007.5;Varias
28/06/2020;1111X;SANTANDER;CANTABRIA;52;20.2;2.0;17.5;Varias;22.9;12:30;29;2.2;7.2;23:30;9.5;1014.7;23;1012.3;4
29/06/2020;1111X;SANTANDER;CANTABRIA;52;18.5;0.0;16.4;23:59;20.6;13:40;33;2.8;6.4;0:50;6.5;1015.4;11;1012.0;24
30/06/2020;1111X;SANTANDER;CANTABRIA;52;19.4;0.0;16.0;4:40;22.8;11:50;99;3.1;6.7;Varias;12.5;1012.0;0;1006.2;18
01/07/2020;1111X;SANTANDER;CANTABRIA;52;19.0;2.4;15.9;23:40;22.0;9:50;32;3.1;9.2;16:00;0.9;1011.9;22;1005.9;3
02/07/2020;1111X;SANTANDER;CANTABRIA;52;16.4;1.8;14.8;23:50;18.0;14:50;34;2.5;8.9;10:50;0.0;1017.7;23;1011.0;3
03/07/2020;1111X;SANTANDER;CANTABRIA;52;17.8;0.0;14.8;0:00;20.8;14:50;4;3.1;6.4;15:40;13.3;1018.7;21;1017.0;3
04/07/2020;1111X;SANTANDER;CANTABRIA;52;18.4;0.0;14.6;2:20;22.2;15:30;4;2.5;5.0;13:50;14.4;1018.7;10;1017.1;17
05/07/2020;1111X;SANTANDER;CANTABRIA;52;19.6;0.8;16.8;3:30;22.3;Varias;32;2.5;5.8;22:30;14.5;1017.9;0;1016.2;17
06/07/2020;1111X;SANTANDER;CANTABRIA;52;18.4;Ip;16.8;23:30;19.9;14:00;4;6.4;10.0;7:00;0.2;1019.1;13;1016.7;3
07/07/2020;1111X;SANTANDER;CANTABRIA;52;18.6;0.0;15.7;2:50;21.5;14:50;7;6.9;11.9;13:00;13.1;1017.1;0;1011.8;18
08/07/2020;1111X;SANTANDER;CANTABRIA;52;19.9;0.0;16.7;3:20;23.1;12:20;6;4.7;9.7;13:00;13.3;1012.8;21;1009.8;16
09/07/2020;1111X;SANTANDER;CANTABRIA;52;20.2;0.0;18.2;5:00;22.3;10:00;33;3.1;6.4;15:50;12.0;1014.1;23;1010.4;2
10/07/2020;1111X;SANTANDER;CANTABRIA;52;19.4;0.6;17.7;23:59;21.0;9:40;29;3.6;7.2;10:30;0.6;1016.1;22;1012.6;3
11/07/2020;1111X;SANTANDER;CANTABRIA;52;20.2;1.0;17.4;Varias;23.1;11:50;8;5.6;11.1;13:50;9.3;1016.0;0;1013.2;24
12/07/2020;1111X;SANTANDER;CANTABRIA;52;20.6;0.2;17.5;5:00;23.7;12:30;10;4.7;15.3;6:20;11.1;1017.0;24;1009.1;6
13/07/2020;1111X;SANTANDER;CANTABRIA;52;19.9;0.0;17.2;5:00;22.6;13:10;30;2.8;6.1;12:20;14.2;1018.3;10;1016.6;3
14/07/2020;1111X;SANTANDER;CANTABRIA;52;18.9;1.2;16.7;4:40;21.1;9:30;29;3.3;7.2;9:20;13.6;1016.7;0;1014.3;17
15/07/2020;1111X;SANTANDER;CANTABRIA;52;18.7;0.0;16.6;4:20;20.8;14:50;34;3.9;8.6;4:30;5.5;1017.3;21;1014.2;3
16/07/2020;1111X;SANTANDER;CANTABRIA;52;19.6;0.0;17.4;3:50;21.7;15:30;2;2.8;5.6;13:40;9.1;1017.6;Varias;1016.4;3
17/07/2020;1111X;SANTANDER;CANTABRIA;52;20.7;0.0;18.2;4:50;23.2;14:10;99;4.4;9.2;Varias;10.4;1016.5;0;1014.1;24
18/07/2020;1111X;SANTANDER;CANTABRIA;52;20.2;0.0;17.0;4:50;23.5;11:20;9;7.8;13.9;15:40;14.4;1014.1;0;1008.0;19
19/07/2020;1111X;SANTANDER;CANTABRIA;52;21.0;0.0;17.8;4:50;24.1;14:30;27;4.2;8.9;Varias;14.0;1011.3;22;1006.0;5
20/07/2020;1111X;SANTANDER;CANTABRIA;52;21.1;0.0;19.0;4:40;23.2;10:30;28;3.3;6.9;8:40;12.1;1013.9;21;1010.5;3
21/07/2020;1111X;SANTANDER;CANTABRIA;52;20.9;0.0;18.7;5:20;23.1;10:40;99;3.1;7.2;Varias;10.3;1014.1;20;1012.1;23
22/07/2020;1111X;SANTANDER;CANTABRIA;52;21.6;0.0;19.8;3:30;23.5;11:20;32;2.5;4.7;Varias;4.7;1013.6;22;1012.5;Varias
23/07/2020;1111X;SANTANDER;CANTABRIA;52;21.6;0.0;19.3;4:30;23.8;10:40;30;3.3;7.2;12:50;9.2;1013.3;0;1011.6;17
24/07/2020;1111X;SANTANDER;CANTABRIA;52;20.8;0.0;19.1;23:59;22.5;Varias;99;3.1;5.8;Varias;11.0;1013.5;12;1011.6;5
25/07/2020;1111X;SANTANDER;CANTABRIA;52;20.5;0.0;17.3;4:20;23.7;9:00;99;2.8;5.6;Varias;13.7;1012.4;0;1009.3;14
26/07/2020;1111X;SANTANDER;CANTABRIA;52;22.4;0.0;19.9;23:30;24.9;13:20;99;3.9;7.5;Varias;7.8;1012.0;11;1009.0;24
27/07/2020;1111X;SANTANDER;CANTABRIA;52;21.8;0.0;19.1;3:20;24.4;13:20;26;3.3;10.8;9:10;11.1;1012.3;21;1007.0;5
28/07/2020;1111X;SANTANDER;CANTABRIA;52;20.4;4.0;19.5;Varias;21.3;11:40;2;4.4;14.7;11:50;0.0;1014.5;21;1010.8;4
29/07/2020;1111X;SANTANDER;CANTABRIA;52;21.4;0.0;19.1;4:30;23.7;12:20;6;5.6;9.4;3:20;7.9;1013.8;0;1008.5;24
30/07/2020;1111X;SANTANDER;CANTABRIA;52;24.6;Ip;18.3;5:00;30.8;12:40;27;4.2;14.7;16:40;9.3;1008.5;0;1002.0;Varias
31/07/2020;1111X;SANTANDER;CANTABRIA;52;21.2;0.0;19.5;23:59;23.0;8:30;25;3.6;9.2;2:30;1.1;1013.8;23;1006.3;2
01/08/2020;1111X;SANTANDER;CANTABRIA;52;20.2;2.4;17.9;22:30;22.5;11:10;32;4.2;9.7;11:40;2.1;1016.4;21;1012.7;3
02/08/2020;1111X;SANTANDER;CANTABRIA;52;19.8;Ip;17.5;5:40;22.2;15:20;27;4.7;10.3;11:40;2.0;1015.8;10;1013.6;24
03/08/2020;1111X;SANTANDER;CANTABRIA;52;20.5;0.0;17.8;5:20;23.2;13:50;2;2.8;5.3;Varias;13.0;1013.7;0;1012.0;16
04/08/2020;1111X;SANTANDER;CANTABRIA;52;21.3;0.0;18.2;1:50;24.4;12:00;8;5.3;12.8;14:40;12.0;1013.3;1;1009.5;24
05/08/2020;1111X;SANTANDER;CANTABRIA;52;20.8;0.0;17.0;5:10;24.7;13:20;8;4.4;10.3;10:30;14.1;1009.5;0;1006.8;Varias
06/08/2020;1111X;SANTANDER;CANTABRIA;52;21.2;0.0;17.2;5:00;25.2;12:40;8;4.7;9.7;14:40;13.7;1008.3;0;1004.7;16
07/08/2020;1111X;SANTANDER;CANTABRIA;52;22.5;0.0;20.4;22:20;24.6;13:20;26;6.9;14.2;0:50;11.7;1014.0;24;1005.8;0
08/08/2020;1111X;SANTANDER;CANTABRIA;52;21.8;0.6;19.5;5:00;24.1;13:10;2;2.8;13.6;21:10;11.8;1014.0;8;1009.7;21
09/08/2020;1111X;SANTANDER;CANTABRIA;52;22.1;Ip;20.1;5:10;24.1;10:40;25;2.5;6.7;20:00;1.6;1011.6;1;1007.5;18
10/08/2020;1111X;SANTANDER;CANTABRIA;52;21.8;Ip;20.2;4:20;23.3;15:20;28;3.3;6.7;Varias;0.0;1007.9;0;1006.0;16
11/08/2020;1111X;SANTANDER;CANTABRIA;52;22.2;2.6;20.0;4:50;24.3;12:20;26;3.9;10.0;13:00;4.2;1007.2;0;1004.3;18
12/08/2020;1111X;SANTANDER;CANTABRIA;52;21.2;24.4;18.5;20:40;24.0;10:30;99;5.6;19.2;Varias;5.0;1007.9;24;1003.8;5
13/08/2020;1111X;SANTANDER;CANTABRIA;52;20.2;0.0;18.3;23:59;22.1;10:40;28;5.0;18.6;0:10;1.4;1012.8;21;1007.7;0
14/08/2020;1111X;SANTANDER;CANTABRIA;52;19.8;0.0;16.6;4:40;23.1;12:40;7;3.6;10.0;11:30;7.1;1012.2;0;1008.7;16
15/08/2020;1111X;SANTANDER;CANTABRIA;52;20.2;0.0;18.5;23:30;21.9;11:30;99;4.2;9.7;Varias;1.6;1009.1;0;1006.3;13
